"direction","line_name","org_name","org_lat","org_long","dest_name","dest_lat","dest_long","vech_name","vech_lat","vech_long","next_point_name","arrivial_app","dist_from_stop","weekend_status","day_of_year","time_of_day","delay_mins"
1,"Q44-SBS","BOSTON RD/E 180 ST",40.842561,-73.878332,"SELECT BUS JAMAICA via MAIN ST",40.704933,-73.793318,"NYCT_6018",40.706092,-73.79241,"MERRICK BL/ARCHER AV","< 1 stop away",279,FALSE,286,860,1.38333333333333
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ",40.660699,-73.979409,"CONEY ISLAND STILLWELL AV via C I AV",40.576991,-73.981426,"NYCT_392",40.607844,-73.961966,"CONEY ISLAND AV/KINGS HY","approaching",46,FALSE,290,797,-0.25
1,"M96","E 97 ST/1 AV",40.784544,-73.945478,"WEST SIDE WEST END AV CROSSTOWN",40.795103,-73.97309,"NYCT_6709",40.787751,-73.953781,"E 97 ST/5 AV","< 1 stop away",157,FALSE,341,712,-1.06666666666667
0,"Bx39","SOUNDVIEW AV/STEPHENS AV",40.807869,-73.852715,"WAKEFIELD 241 ST via WHITE PLS RD",40.903309,-73.849922,"NYCT_5685",40.815477,-73.856742,"WHITE PLAINS RD/RANDALL AV","< 1 stop away",299,FALSE,163,1031,2.63333333333333
1,"M8","E 10 ST/AV D",40.725082,-73.975456,"WEST ST CROSSTOWN",40.732494,-74.010132,"NYCT_6729",40.734051,-73.999785,"CHRISTOPHER ST/GREENWICH AV","at stop",12,FALSE,223,743,7.91666666666667
1,"B26","WYCKOFF ST/PALMETTO ST",40.69915,-73.910477,"DNTWN BKLYN TILLARY ST via HALSEY",40.693939,-73.990311,"NYCT_6515",40.685679,-73.916148,"HALSEY ST/SARATOGA AV","< 1 stop away",168,FALSE,158,497,-1.43333333333333
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ",40.709285,-73.959526,"SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND",40.585424,-73.931501,"NYCT_5341",40.682175,-73.949937,"NOSTRAND AV/FULTON ST","< 1 stop away",248,FALSE,341,482,27.7333333333333
0,"Bx22","CASTLE HILL AV/NORTON AV",40.814728,-73.846916,"FORDHAM CENTER - VALENTINE AV",40.862503,-73.895798,"NYCT_5763",40.859696,-73.88759,"E FORDHAM RD/BATHGATE AV","at stop",14,FALSE,152,426,6.81666666666667
1,"M1","MALCOLM X BL/W 146 ST",40.821055,-73.93583,"E VILLAGE 8 ST via 5 AV",40.73028,-73.990532,"NYCT_3901",40.747448,-73.985282,"5 AV/W 31 ST","< 1 stop away",155,FALSE,299,938,16.4
1,"Q44-SBS","BOSTON RD/E 180 ST",40.84256,-73.878334,"SELECT BUS JAMAICA via MAIN ST",40.704933,-73.79332,"NYCT_6015",40.761231,-73.830959,"MAIN ST/39 AV","approaching",96,FALSE,229,1265,67.5
0,"B44-SBS","NOSTRAND AV/AV U",40.600948,-73.941895,"SBS FLUSHING AV via NOSTRAND via ROGERS",40.698883,-73.956917,"NYCT_5352",40.680063,-73.953254,"BEDFORD AV/FULTON ST","approaching",108,FALSE,213,935,-2.41666666666667
0,"M101","ASTOR PL/3 AV",40.729567,-73.990052,"LTD FT GEORGE 193 ST via 3 AV",40.855666,-73.925259,"NYCT_5889",40.798434,-73.939662,"E 125 ST/3 AV","< 1 stop away",711,TRUE,287,975,10.9166666666667
0,"B38","TILLARY ST/CADMAN PZ E",40.696106,-73.990364,"RIDGEWOOD METRO AV",40.713341,-73.914688,"NYCT_7252",40.690663,-73.944501,"LAFAYETTE AV/THROOP AV","< 1 stop away",203,FALSE,229,1144,7.06666666666667
0,"Bx19","RIVERBANK ST PK/CULTURAL CTR",40.8267,-73.955473,"BRONX PK via 149 ST via SOUTHRN",40.861203,-73.880674,"NYCT_5677",40.815765,-73.916932,"E 149 ST/BERGEN AV","at stop",0,FALSE,354,828,0.333333333333333
1,"M8","E 10 ST/AV D",40.725082,-73.975456,"WEST ST CROSSTOWN",40.732493,-74.010128,"NYCT_3806",40.732588,-74.008977,"CHRISTOPHER ST/WASHINGTON ST","at stop",5,TRUE,287,1250,11.55
0,"B41","E 70 ST/VETERANS AV",40.619935,-73.908708,"LTD DNTWN BKLYN CADMAN PLZ via FLATBUSH",40.695406,-73.990781,"NYCT_4229",40.641359,-73.95648,"FLATBUSH AV/CHURCH AV","0.7 miles away",1102,FALSE,360,1187,5.3
1,"Bx8","WHITE PLAINS RD/E 225 ST",40.888401,-73.860229,"LOCUST PT TIERNEY PL",40.813801,-73.802361,"NYCT_7764",40.843042,-73.83747,"WESTCHESTER AV/MIDDLETOWN RD","approaching",122,FALSE,230,1294,9.16666666666667
1,"X10","E 57 ST/3 AV",40.760429,-73.967674,"PT RICHMOND via NARROWS RD via GANNON AV",40.633698,-74.129776,"NYCT_2661",40.745903,-73.982535,"PARK AV SOUTH/E 26 ST","< 1 stop away",487,FALSE,173,1269,2.4
1,"S61","ST GEORGE FERRY/S61 & S91",40.643169,-74.073494,"S I MALL YUKON AV",40.575935,-74.167686,"NYCT_8290",40.613821,-74.113103,"VICTORY BL/LITTLE CLOVE RD","approaching",47,FALSE,181,1126,6.31666666666667
1,"B68","PROSPECT PK SW/BARTEL PRITCHARD SQ",40.660699,-73.979409,"CONEY ISLAND STILLWELL AV via C I AV",40.576991,-73.981426,"NYCT_237",40.577159,-73.97267,"NEPTUNE AV/W 5 ST","< 1 stop away",386,FALSE,284,1327,10.5166666666667
1,"Bx15","3 AV/E FORDHAM RD",40.86063,-73.890797,"W. HARLEM 12 AV via 3 AV via 125 ST",40.817913,-73.960168,"NYCT_7707",40.856059,-73.890874,"3 AV/E 183 ST","< 1 stop away",270,TRUE,280,688,2.05
1,"Bx35","W FARMS RD/WESTCHESTER AV",40.824986,-73.891499,"WASHINGTON HTS GW BRIDGE",40.848943,-73.936782,"NYCT_7747",40.848529,-73.931852,"W 181 ST/ST NICHOLAS AV","< 1 stop away",164,FALSE,340,1083,5.8
0,"Bx17","E 135 ST/ST ANN'S AV",40.804901,-73.918678,"FORDHAM PLZ",40.860062,-73.890976,"NYCT_706",40.845257,-73.891257,"CROTONA AV/TREMONT AV","approaching",36,TRUE,162,688,3.58333333333333
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION",40.645503,-73.90254,"BENSONHURST HARWAY AV",40.592947,-73.993383,"NYCT_7180",40.597935,-73.99798,"BAY PKY/CROPSEY AV","approaching",72,TRUE,344,567,6.56666666666667
1,"Bx19","SOUTHERN BL/BOTANICAL GARDENS",40.861149,-73.881012,"RIVRBNK PK via SOUTHRN via 149 ST",40.826771,-73.955414,"NYCT_5955",40.857418,-73.880919,"SOUTHERN BL/E FORDHAM RD","approaching",137,FALSE,181,730,2.7
0,"M14A","8 AV/BLEECKER ST",40.737379,-74.004929,"LOWER E. SIDE GRAND-FDR CROSSTOWN",40.713355,-73.978278,"NYCT_5270",40.730182,-73.98053,"AV A/E 11 ST","< 1 stop away",254,TRUE,344,996,-1.1
0,"Bx12-SBS","BROADWAY/ISHAM ST",40.868076,-73.919807,"SELECT BUS BAY PLAZA CO-OP CITY",40.865665,-73.827621,"NYCT_5786",40.857342,-73.844288,"PELHAM PKWY/EASTCHESTER RD","approaching",30,TRUE,239,1373,-3.68333333333333
1,"M5","BROADWAY/W 178 ST",40.848522,-73.937706,"LIMITED 31 ST 6 AV",40.747791,-73.988831,"NYCT_6710",40.829944,-73.947886,"BROADWAY/W 145 ST","< 1 stop away",421,FALSE,226,457,0.716666666666667
1,"B82","SEAVIEW AV/PENNSYLVANIA AV",40.64298,-73.878336,"CNY ISLND STILLWELL AV via FLATLANDS AV",40.576973,-73.981396,"NYCT_4854",40.650457,-73.884479,"PENNSYLVANIA AV/VANDALIA AV","approaching",120,TRUE,281,388,1.43333333333333
0,"S46","WEST SHORE PLAZA/CHELSEA ST",40.602038,-74.190696,"ST GEORGE FERRY via CASTLTN",40.643585,-74.07261,"NYCT_8201",40.63577,-74.14045,"NICHOLAS AV/CASTLETON AV","approaching",37,TRUE,302,1292,7.83333333333333
1,"Bx3","W 238 ST/BROADWAY",40.884969,-73.900478,"WASHINGTON HTS GW BRIDGE",40.849011,-73.93689,"NYCT_8369",40.848932,-73.937048,"BROADWAY/W 179 ST","at stop",18,TRUE,301,1373,6.21666666666667
0,"B6","HARWAY AV/BAY 37 ST",40.59351,-73.993996,"LTD EAST NY NEW LOTS STA",40.66642,-73.883387,"NYCT_7166",40.603035,-73.992674,"BAY PK/83 ST","approaching",122,FALSE,303,777,0.0333333333333333
1,"B8","ROCKAWAY AV/HEGEMAN AV",40.655904,-73.907318,"BAY RIDGE 95 ST STA",40.616262,-74.031131,"NYCT_439",40.638444,-73.953525,"FOSTER AV/BEDFORD AV","approaching",113,FALSE,340,942,6.93333333333333
0,"B41","E 70 ST/VETERANS AV",40.619934,-73.908707,"DNTWN BKLYN CADMAN PLZ via FLATBSH",40.695408,-73.990784,"NYCT_4609",40.694953,-73.990722,"TILLARY ST/CADMAN PZ W","approaching",50,FALSE,220,856,10.7166666666667
1,"B41","CADMAN PLAZA WEST/JOHNSON ST",40.695534,-73.990829,"KINGS PLAZA via FLATBSH",40.609211,-73.921516,"NYCT_5030",40.619752,-73.933751,"FLATBUSH AV/AV P","approaching",130,FALSE,236,1075,8.98333333333333
0,"B47","AV U/E 54 ST",40.611008,-73.92041,"BED-STUY WOODHULL HOSP via RALPH AV",40.699776,-73.941505,"NYCT_4434",40.657667,-73.925393,"CLARKSON AV/REMSEN AV","approaching",40,FALSE,236,1361,32.8333333333333
1,"B17","EASTERN PY/UTICA AV",40.668537,-73.931236,"CANARSIE SEAVIEW AV",40.638924,-73.881554,"NYCT_4935",40.668048,-73.93119,"UTICA AV/CARROLL ST","< 1 stop away",250,FALSE,178,1099,-0.7
1,"Bx30","EARHART LA/ERSKINE PL",40.861114,-73.822549,"NORWOOD 205 ST STA",40.874925,-73.880517,"NYCT_4066",40.877437,-73.86662,"E GUN HILL RD/DECATOUR AV","< 1 stop away",559,FALSE,296,461,14.8833333333333
1,"B52","PALMETTO ST/ST NICHOLAS AV",40.700421,-73.909993,"DNTWN BKLYN TILLARY ST via GATES",40.693939,-73.990314,"NYCT_4050",40.697729,-73.913978,"GATES AV/KNICKERBOCKER AV","< 1 stop away",164,FALSE,346,987,1
1,"B38","METROPOLITAN AV/STARR ST",40.713348,-73.914307,"DNTWN BKLYN TILLARY ST",40.696117,-73.990997,"NYCT_7210",40.689559,-73.971563,"DE KALB AV/CARLTON AV","approaching",37,FALSE,229,491,-0.0166666666666667
1,"M60-SBS","LGA/TERMINAL D",40.768386,-73.862535,"SELECT BUS WEST SIDE BWAY - 106 ST",40.801424,-73.968241,"NYCT_5856",40.773617,-73.921602,"E 125 ST/2 AV","2.8 miles away",4496,FALSE,297,18,-1.43333333333333
1,"Q27","138 ST/37 AV",40.761806,-73.829556,"CAMBRIA HTS 120 AV",40.692404,-73.745214,"NYCT_6440",40.721943,-73.736663,"SPRINGFIELD BL/94 AV","approaching",119,TRUE,281,1141,10.6833333333333
0,"Bx15","ST CLAIRE PL/W 125 ST",40.817065,-73.959775,"LIMITED FORDHAM PLZ via 3 AV",40.86099,-73.890265,"NYCT_5895",40.824443,-73.908542,"3 AV/E 166 ST","< 1 stop away",484,FALSE,363,1073,2.25
1,"S48","ST GEORGE FERRY/S48 & S98",40.643475,-74.073555,"ARLINGTON HOLLAND AV via FOREST",40.637627,-74.17115,"NYCT_7000",40.624952,-74.147213,"FOREST AV/RICHMOND AV","< 1 stop away",152,FALSE,158,1155,0.9
1,"B9","KINGS PLZ/KINGS PLZ",40.608511,-73.920689,"BAY RDGE SHORE RD via AVENUE M via 60 ST",40.636809,-74.036295,"NYCT_770",40.621658,-73.94903,"AV L/BEDFORD AV","< 1 stop away",169,FALSE,348,1363,-1.71666666666667
1,"Bx6","FOOD CENTER DR/MARKET ST",40.810043,-73.876694,"RIVERSIDE DR",40.836205,-73.948479,"NYCT_7748",40.822826,-73.903599,"E 163 ST/TINTON AV","at stop",6,FALSE,170,1114,20.0833333333333
0,"Bx4A","BERGEN AV/WESTCHESTER AV",40.816299,-73.915703,"WESTCHESTER AV via METROPOLITAN OVAL",40.840286,-73.843246,"NYCT_5753",40.823853,-73.893496,"WESTCHESTER AV/SIMPSON ST","approaching",35,FALSE,228,902,17
0,"M2","4 AV/E 10 ST",40.731342,-73.990292,"LTD WASHINGTON HTS BWAY - 168 ST",40.840581,-73.938431,"NYCT_6661",40.829516,-73.938112,"EDGECOMBE AV/W 155 ST","< 1 stop away",264,FALSE,349,1141,21.3166666666667
0,"Q58","PALMETTO ST/MYRTLE AV",40.700178,-73.910254,"FLUSHING MAIN ST",40.757344,-73.829362,"NYCT_6501",40.741027,-73.875664,"CORONA AV/90 ST","approaching",63,FALSE,300,776,7.91666666666667
1,"S79-SBS","4 AV/86 ST",40.622658,-74.028343,"SELECT BUS SI MALL via HYLAN",40.583351,-74.161813,"NYCT_4267",40.575502,-74.104788,"HYLAN BL/NEW DORP LA","< 1 stop away",733,FALSE,286,1031,2.56666666666667
1,"Q32","82 ST/NORTHERN BL",40.755196,-73.885406,"MIDTOWN PENN ST",40.749435,-73.991081,"NYCT_7382",40.743248,-73.915495,"QUEENS BL/48 ST","approaching",131,FALSE,223,615,-3.36666666666667
1,"Bx21","WESTCHESTER AV/LANE  AV",40.839741,-73.843201,"MOTT HAVEN 136 ST",40.809654,-73.92836,"NYCT_7674",40.809755,-73.928462,"E 136 ST/LINCOLN AV","at stop",12,FALSE,219,993,1.53333333333333
1,"M60-SBS","LGA/TERMINAL D",40.768387,-73.862534,"SELECT BUS WEST SIDE BWAY - 106 ST",40.801422,-73.968239,"NYCT_5850",40.767257,-73.898471,"ASTORIA BL/STEINWAY ST","0.6 miles away",987,TRUE,239,669,1.18333333333333
0,"Bx9","E TREMONT AV/E 177 ST",40.839994,-73.879938,"RIVERDALE 262 ST",40.910081,-73.896495,"NYCT_5787",40.897916,-73.896999,"BROADWAY/LAKE VIEW PL","approaching",63,FALSE,293,447,5.55
0,"Bx40","SEDGWICK AV/CEDAR AV",40.852352,-73.920227,"THROGS NECK FT SCHUYLER via TREMONT",40.809078,-73.801895,"NYCT_4773",40.816524,-73.812635,"HARDING AV/THROGS NECK BL","approaching",73,TRUE,225,477,6.28333333333333
0,"B44","KNAPP ST/SHORE PKY",40.585033,-73.931328,"FLUSHING AV via NOSTRND",40.698883,-73.956917,"NYCT_5061",40.629478,-73.947355,"NOSTRAND AV/AV I","at stop",0,FALSE,153,806,10.1
0,"B82","HARWAY AV/BAY 37 ST",40.59351,-73.993996,"SPRING CRK TWRS SEAVIEW AV via KINGS HWY",40.64299,-73.878326,"NYCT_6601",40.608491,-73.958897,"KINGS HY/EAST 16 ST","approaching",132,FALSE,157,600,3.05
1,"Q48","ROOSEVELT AV/MAIN ST",40.759584,-73.830302,"LAGUARDIA AIRPORT",40.768643,-73.868269,"NYCT_4692",40.772572,-73.873593,"sbs60-q48-geo","approaching",97,FALSE,286,518,1.31666666666667
1,"Q13","TOTTEN AV/CROSS ISLAND PY",40.791431,-73.781059,"FLUSHING MAIN ST STA",40.760937,-73.827286,"NYCT_4171",40.76166,-73.770045,"BELL BL/43 AV","at stop",14,FALSE,156,1119,12.4333333333333
0,"B38","TILLARY ST/CADMAN PZ E",40.696104,-73.990366,"RIDGEWOOD METRO AV",40.713339,-73.914687,"NYCT_4548",40.7132,-73.914909,"STARR ST/METROPOLITAN AV","at stop",23,FALSE,293,782,32.2333333333333
0,"B6","HARWAY AV/BAY 37 ST",40.59351,-73.993996,"LTD EAST NY NEW LOTS STA",40.66642,-73.883387,"NYCT_7185",40.632925,-73.927088,"RALPH AV/GLENWOOD RD","< 1 stop away",798,FALSE,356,1124,6.65
0,"Q3","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647278,-73.779633,"JAMAICA 179 ST STA 165 ST TERM",40.707615,-73.79554,"NYCT_8416",40.707763,-73.79552,"165 ST / 165 ST TERM","at stop",14,FALSE,227,1343,5.46666666666667
0,"B68","STILLWELL TERMINAL BUS LOOP",40.577038,-73.981438,"WINDSOR TERR PRTCHRD SQ vi C I AV",40.660854,-73.979393,"NYCT_416",40.66069,-73.979232,"PROSPECT PK SW/BARTEL PRITCHARD SQ","at stop",20,FALSE,241,553,-1.28333333333333
0,"Bx36","W 179 ST/BROADWAY",40.849112,-73.93775,"LTD SOUNDVIEW PUGSLEY AV",40.820506,-73.851633,"NYCT_333",40.849786,-73.935005,"W 181 ST/ST NICHOLAS AV","< 1 stop away",167,FALSE,292,448,3.56666666666667
1,"Bx33","WALNUT AV/E 133 ST",40.799752,-73.911466,"HARLEM ST NICHLAS",40.817071,-73.947748,"NYCT_284",40.800428,-73.910877,"WALNUT AV/E 135 ST","approaching",125,FALSE,275,631,36.0166666666667
1,"B52","PALMETTO ST/ST NICHOLAS AV",40.70042,-73.909996,"DNTWN BKLYN TILLARY ST via GATES",40.693939,-73.990311,"NYCT_6575",40.686945,-73.944253,"GATES AV/TOMPKINS AV","approaching",66,FALSE,213,505,6.73333333333333
1,"Q12","NORTHERN BL/MORGAN ST",40.771726,-73.734752,"FLUSHING MAIN ST STA via NORTHERN",40.758986,-73.831778,"NYCT_7413",40.760038,-73.830365,"37 av/main st","< 1 stop away",195,TRUE,301,362,6.3
1,"Q58","41 RD/MAIN ST",40.757391,-73.82929,"RIDGEWOOD TERM",40.699697,-73.910768,"NYCT_6569",40.699243,-73.911318,"PALMETTO ST/WYCKOFF AV","approaching",68,FALSE,342,438,12.3333333333333
1,"M4","FT WASHINGTON AV/CABRINI BL",40.859211,-73.93428,"LTD MIDTOWN PENN STA via BWAY via 5 AV",40.749435,-73.991081,"NYCT_6712",40.749488,-73.991044,"W 32 ST/7 AV","at stop",0,FALSE,216,522,5.85
0,"Q44-SBS","MERRICK BL/ARCHER AV",40.704906,-73.793304,"SELECT BUS BRONX ZOO via MAIN ST",40.842457,-73.877121,"NYCT_5909",40.842162,-73.876395,"E 180 ST/DEVOE AV","approaching",67,FALSE,181,995,18.6333333333333
0,"B57","BEARD ST/OTSEGO ST",40.672313,-74.011308,"MASPETH FRESH POND RD",40.721267,-73.903751,"NYCT_7212",40.71238,-73.918637,"FLUSHING AV/WOODWARD AV","approaching",49,FALSE,297,958,2.55
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647276,-73.779631,"BED-STUY WOODHULL HOSP",40.699777,-73.941503,"NYCT_6822",40.698975,-73.938797,"BROADWAY/PARK ST","approaching",46,FALSE,361,29,-2.08333333333333
1,"M101","ST NICHOLAS AV/W 192 ST",40.856288,-73.928768,"LTD 96 ST",40.785182,-73.951457,"NYCT_5950",40.834265,-73.941007,"AMSTERDAM AV/W 158 ST","approaching",121,FALSE,363,1152,0.516666666666667
1,"B63","BROOKLYN BRIDGE PARK RD/JORALEMON ST",40.692232,-74.000448,"BAY RIDGE SHORE RD via 5 AV",40.612311,-74.035981,"NYCT_454",40.689968,-73.99338,"ATLANTIC AV/COURT ST","approaching",108,FALSE,276,858,0.866666666666667
0,"B82","STILLWELL TERMINAL BUS LOOP",40.57708,-73.981293,"SPRING CRK TWRS SEAVIEW AV via KINGS HWY",40.64299,-73.878326,"NYCT_6816",40.630206,-73.92148,"FLATLANDS AV/E 57 ST","approaching",51,FALSE,219,1412,12.5166666666667
0,"Bx12-SBS","BROADWAY/ISHAM ST",40.868075,-73.919807,"SELECT BUS BAY PLAZA CO-OP CITY",40.865666,-73.827623,"NYCT_5806",40.86682,-73.918923,"W 207 ST/10 AV","< 1 stop away",415,FALSE,296,428,1.86666666666667
0,"Bx27","SOUNDVIEW AV/STEPHENS AV",40.807869,-73.852715,"W FARMS RD SOUTHERN BL",40.825554,-73.891212,"NYCT_686",40.816988,-73.865789,"ROSEDALE AV/SEWARD AV","< 1 stop away",232,FALSE,223,1056,6.05
1,"Bx31","VAN CORTLANDT PK E/E 242 ST",40.902659,-73.868376,"WESTCHESTER SQ",40.841077,-73.842848,"NYCT_7783",40.902618,-73.868338,"KATONAH AV/E 239 ST","< 1 stop away",308,FALSE,304,1195,-6.56666666666667
0,"Q31","ARCHER AV /SUTPHIN BL",40.700488,-73.807887,"BAYSIDE 27 AV F LEWIS BL",40.772595,-73.795017,"NYCT_4219",40.769972,-73.788419,"32 AV/201 ST","approaching",35,FALSE,363,1091,0.883333333333333
0,"B15","MARCUS GARVEY BL/BROADWAY",40.699722,-73.941516,"JFK AIRPORT",40.646909,-73.779564,"NYCT_4815",40.678567,-73.938552,"ALBANY AV/ATLANTIC AV","approaching",121,FALSE,284,656,0.0666666666666667
1,"B44","LEE AV/FLUSHING AV",40.699506,-73.953484,"AVENUE X",40.593865,-73.940669,"NYCT_7361",40.691506,-73.951791,"NOSTRAND AV/DE KALB AV","at stop",8,FALSE,278,815,1.15
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION",40.647278,-73.779633,"BED-STUY WOODHULL HOSP",40.699776,-73.941505,"NYCT_4853",40.700279,-73.941148,"MARCUS GARVEY BL/BROADWAY","approaching",61,FALSE,226,253,2.56666666666667
1,"M15-SBS","E 126 ST/2 AV",40.80323,-73.932449,"SELECT BUS SERVICE SOUTH FERRY via 2 AV",40.702122,-74.013664,"NYCT_1275",40.772861,-73.955402,"2 AV/E 68 ST","0.5 miles away",875,TRUE,225,447,-0.616666666666667
0,"B83","GATEWAY CTR TERM/GATEWAY DR",40.65265,-73.87703,"BWAY JCT VN SNDRN AV",40.678139,-73.903574,"NYCT_6603",40.661946,-73.89285,"PENNSYLVANIA AV/NEW LOTS AV","approaching",62,FALSE,293,533,10.9833333333333
0,"B7","QUENTIN RD/CONEY ISLAND AV",40.607929,-73.961754,"BED-STUY BWAY-HALSEY via KINGS HWY",40.685841,-73.917877,"NYCT_4452",40.654165,-73.922031,"KINGS HY/LINDEN BL","at stop",0,TRUE,155,1049,0.216666666666667
0,"B67","MC DONALD AV/CORTELYOU RD",40.63816,-73.978939,"DNTWN BKLYN SANDS ST via VANDERBILT",40.70689,-73.967476,"NYCT_804",40.706942,-73.967618,"DIVISION AV/WYTHE AV","at stop",10,FALSE,283,902,12.7666666666667
1,"M42","E 41 ST/1 AV",40.748047,-73.969887,"42 ST PIER CROSSTOWN",40.76255,-74.000969,"NYCT_4111",40.748748,-73.969711,"E 42 ST/1 AV","approaching",62,FALSE,214,512,2.13333333333333
0,"M15-SBS","SOUTH FERRY/TERMINAL",40.702172,-74.013533,"SELECT BUS SERVICE 125ST via 1 AV",40.80315,-73.932264,"NYCT_1276",40.772563,-73.952522,"1 AV/E 79 ST","at stop",12,FALSE,293,849,24.2833333333333
1,"Q85","WEST CIRCLE DR /PARKING STRUCTURE",40.661907,-73.723259,"JAMAICA PRSNS - ARCHR",40.701683,-73.802475,"NYCT_8431",40.703037,-73.797112,"ARCHER AV/160 ST","approaching",146,FALSE,180,980,12.4166666666667
1,"Bx42","HARDING AV/HOSMER  AV",40.812946,-73.827042,"RIVER PK TOWER via TREMONT",40.852402,-73.920105,"NYCT_5725",40.845817,-73.891954,"E TREMONT AV/ARTHUR AV","< 1 stop away",172,FALSE,223,1219,3.2
1,"B25","ALABAMA AV / FULTON ST",40.676746,-73.899944,"DNTWN BKLYN FURMAN ST via FULTON",40.702523,-73.991967,"NYCT_4932",40.680028,-73.942865,"FULTON ST/TOMPKINS AV","at stop",17,FALSE,285,486,0.35
0,"M104","W 41 ST/8 AV",40.756549,-73.990123,"W HARLEM 129 ST via BWAY",40.814906,-73.955044,"NYCT_6648",40.81494,-73.955126,"AMSTERDAM AV/W 129 ST","at stop",0,FALSE,346,930,18.1666666666667
1,"M66","E 67 ST/YORK AV",40.763908,-73.956299,"LINCOLN CTR WEST END AV XTOWN",40.775906,-73.986809,"NYCT_5236",40.763854,-73.956525,"E 67 ST/1 AV","< 1 stop away",213,FALSE,222,570,-1.2
0,"B44","NOSTRAND AV/AV U",40.600948,-73.941895,"FLUSHING AV via NOSTRND",40.698883,-73.956917,"NYCT_5054",40.690783,-73.955387,"BEDFORD AV/DE KALB AV","approaching",55,FALSE,216,1241,8.01666666666667
1,"Bx28","EARHART LA/ERSKINE PL",40.861115,-73.822548,"FORDHM CTR 192 ST via GUNHILL",40.864204,-73.894531,"NYCT_8357",40.877797,-73.868045,"E GUN HILL RD/DECATOUR AV","< 1 stop away",433,TRUE,176,1067,0.05
1,"B60","WASHINGTON PLZ/LANE 2",40.709518,-73.959496,"CANARSIE WILLIAMS AV",40.650238,-73.891685,"NYCT_4435",40.665409,-73.909642,"ROCKAWAY AV/BLAKE AV","at stop",7,FALSE,236,704,30.1166666666667
0,"B38","TILLARY ST/CADMAN PZ E",40.696106,-73.990364,"RIDGEWOOD METRO AV",40.713341,-73.914688,"NYCT_3996",40.696153,-73.990053,"ADAMS ST/BKLYN SUPREME CRT","< 1 stop away",486,FALSE,227,659,-10.1166666666667
1,"Q44-SBS","BOSTON RD/E 180 ST",40.84256,-73.878334,"SELECT BUS JAMAICA via MAIN ST",40.704933,-73.79332,"NYCT_5989",40.833783,-73.863272,"WESTCHESTER AV/VIRGINIA AV","< 1 stop away",211,FALSE,156,398,2.95
1,"B46","WASHINGTON PLZ/LANE3",40.709392,-73.95952,"KINGS PLAZA via UTICA",40.60914,-73.921443,"NYCT_4948",40.659797,-73.931243,"UTICA AV/WINTHROP ST","< 1 stop away",194,FALSE,289,1282,3.13333333333333
0,"B46-SBS","KINGS PLAZA",40.609564,-73.921817,"SELECT BUS De KALB AV via UTICA",40.693672,-73.93117,"NYCT_7337",40.684707,-73.929424,"MALCOLM X BL/GATES AV","< 1 stop away",471,TRUE,294,1061,5.98333333333333
0,"B82","STILLWELL TERMINAL BUS LOOP",40.57708,-73.981293,"SPRNG CRK TWR via KNGS HWY via FLTLND AV",40.64299,-73.878326,"NYCT_6598",40.592634,-73.993254,"HARWAY AV/BAY 37 ST","approaching",115,FALSE,166,1035,2.88333333333333
0,"M42","12 AV/42 ST",40.76215,-74.001442,"UN - 1 AV CROSSTOWN",40.748005,-73.969803,"NYCT_5211",40.751979,-73.977342,"E 42 ST/PARK AV","at stop",5,FALSE,170,514,9.4
0,"M72","WEST 66 ST/FREEDOM PL",40.776501,-73.988632,"EAST SIDE YORK AV CROSSTOWN",40.76696,-73.95414,"NYCT_5242",40.776351,-73.976268,"W 72 ST/CENTRAL PK W","at stop",14,FALSE,177,1086,0.316666666666667
1,"S48","ST GEORGE FERRY/S48 & S98",40.643475,-74.073555,"RICHMOND AV",40.625217,-74.148987,"NYCT_7009",40.62456,-74.141023,"FOREST AV/DECKER AV","at stop",12,FALSE,152,1406,-1.03333333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER",40.56076,-74.171091,"W MDTWN CNTRL PK S. via CHURCH via 6 AV",40.766007,-73.976806,"NYCT_2746",40.553707,-74.168269,"RICHMOND AV/AUGUSTA AV","< 1 stop away",183,TRUE,357,241,0.5
1,"M86-SBS","E 92 ST/YORK AV",40.779755,-73.944535,"SELECT BUS WESTSIDE WEST END AV CROSSTWN",40.788242,-73.976277,"NYCT_5864",40.779722,-73.956119,"E 86 ST/LEXINGTON AV","approaching",36,FALSE,278,396,-0.916666666666667
0,"B48","LINCOLN RD/FLATBUSH AV",40.660662,-73.962371,"GREENPOINT MEEKER AV",40.726636,-73.934326,"NYCT_7203",40.69983,-73.957473,"LYNCH ST/BEDFORD AV","at stop",9,TRUE,337,1209,2.26666666666667
1,"Bx2","SEDGWICK AV/FT INDEPENDENCE ST",40.878632,-73.89775,"MOTT HAVEN 136 ST via CONCOURSE",40.809653,-73.928362,"NYCT_4754",40.817308,-73.922454,"E 149 ST/MORRIS AV","at stop",10,FALSE,363,1179,13.2333333333333
