name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
newyork,2017-06-24,93.8,75.3,82.9,99,75.3,86.6,73.3,74.8,0.157,100,4.17,rain,,,,15.4,270.2,1000.4,37.3,2.4,287.1,25,9,,2017-06-24T05:43:25,2017-06-24T19:14:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-25,96.3,75.8,85.4,103.4,75.8,89.7,73,69.3,0,0,0,,,,,20.8,281.5,998.7,45.9,2.6,281.9,24.3,9,,2017-06-25T05:43:41,2017-06-25T19:14:47,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-26,92.4,75.3,81.2,100.5,75.3,86,75.3,82.8,0.031,100,4.17,rain,,,,9.4,254.8,1000.5,81.4,2.2,176.3,15.4,6,,2017-06-26T05:43:57,2017-06-26T19:14:56,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-27,88.1,75.3,81.4,96.3,75.3,84.8,73.9,79,0.036,100,20.83,rain,,,,11.6,247,1001,89.7,2.9,138.3,12,5,,2017-06-27T05:44:14,2017-06-27T19:15:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-28,97.6,75.3,84,105.6,75.3,88.7,73.1,71.3,0.008,100,8.33,rain,,,,17.2,219.3,1000.5,71,2.9,285.8,24.7,10,,2017-06-28T05:44:32,2017-06-28T19:15:10,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-29,91.5,75.8,83.2,100.8,75.8,87.7,73.5,74.2,0.06,100,25,rain,,,,20.8,222.9,1001,60.6,3.1,224.7,19.5,6,,2017-06-29T05:44:50,2017-06-29T19:15:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-06-30,93.1,73.5,82.5,100.7,73.5,86.1,73,74.6,0,0,0,,,,,20.8,235.2,999.2,74,2.7,206.7,17.9,7,,2017-06-30T05:45:09,2017-06-30T19:15:20,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42662099999,42754099999,remote"
newyork,2017-07-01,87.9,74.6,80.8,96.1,74.6,84,73.1,78.3,0.984,100,4.17,rain,,,,23,229,1000,69.3,2.9,211,18.2,7,,2017-07-01T05:45:28,2017-07-01T19:15:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-02,82.5,73.5,77.8,89.7,73.5,79.1,74.7,90.3,0.146,100,8.33,rain,,,,20.8,252.2,1000.8,71.4,2.8,160.7,13.9,5,,2017-07-02T05:45:48,2017-07-02T19:15:25,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-03,90.9,73.5,79.3,96.3,73.5,81,72.5,81.8,0.484,100,8.33,rain,,,,19,260.8,1002.9,80.8,2.5,225.8,19.4,7,,2017-07-03T05:46:09,2017-07-03T19:15:27,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-04,88.6,73.1,79.8,94.2,73.1,82.1,72.1,78.7,0.032,100,16.67,rain,,,,20.6,261.1,1002.4,83.4,2.6,202.5,17.4,7,,2017-07-04T05:46:30,2017-07-04T19:15:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-05,89.9,73.5,80.3,95.4,73.5,82.5,71.6,76,0,0,0,,,,,20.8,259.1,1003.3,69.7,2.8,192.7,16.5,7,,2017-07-05T05:46:52,2017-07-05T19:15:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-06,93.6,75.3,81.3,99,75.3,83.7,71.6,74.3,0,0,0,,,,,18.3,263.8,1004.6,60.4,2.6,268.8,23.2,9,,2017-07-06T05:47:14,2017-07-06T19:15:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-07,96.5,75.3,83,108.6,75.3,87,71.9,71.4,0,0,0,,,,,16.1,266.2,1005.3,35.4,2.9,316.8,27.4,10,,2017-07-07T05:47:36,2017-07-07T19:15:20,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-08,90.1,75.3,82.1,95.2,75.3,85,70.8,70.1,0,0,0,,,,,18.3,271.4,1005.5,34.7,3,274.3,23.9,9,,2017-07-08T05:47:59,2017-07-08T19:15:16,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-09,92.7,73.5,82.1,99.2,73.5,85.7,71.7,72.3,0.016,100,4.17,rain,,,,13.9,272.1,1004.6,58.4,2.7,216.8,18.7,8,,2017-07-09T05:48:22,2017-07-09T19:15:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-10,88.5,75.3,82.1,96.1,75.3,85.4,71.9,72.2,0.008,100,8.33,rain,,,,16.1,267.7,1005.4,65.6,2.8,161.8,14.1,5,,2017-07-10T05:48:45,2017-07-10T19:15:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-11,87.9,74,80.5,94.4,74,83.1,72.4,77.6,0.079,100,4.17,rain,,,,16.1,263.3,1005.3,68.1,3,262.3,22.6,9,,2017-07-11T05:49:09,2017-07-11T19:14:56,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-12,89.3,73.5,79.6,94.5,73.5,81.9,72.7,80.8,0.606,100,12.5,rain,,,,16.4,265.4,1004.1,83.4,2.6,219.8,19,8,,2017-07-12T05:49:33,2017-07-12T19:14:47,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-13,87.7,73.5,76.3,95.1,73.5,77.1,73.4,91.6,1.023,100,12.5,rain,,,,19.2,275.8,1003,89.9,1.8,246.4,21.2,8,,2017-07-13T05:49:57,2017-07-13T19:14:37,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42752099999,42662099999,42754099999,remote"
newyork,2017-07-14,82.3,74,76.6,88.5,74,77.1,74.3,92.7,1.811,100,16.67,rain,,,,17.7,274.9,1000.7,84.2,2.2,230.1,19.7,7,,2017-07-14T05:50:22,2017-07-14T19:14:25,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42752099999,42662099999,42754099999,remote"
